start,hr,temp,day,ID,label,date,shift_code,start_datetime,end_datetime
2025-05-26 21:50:00+02:00,79.0,36.902,2025-05-26,103202.0,0.0,2025-05-26,2,2025-05-26 14:00:00+02:00,2025-05-26 22:30:00+02:00
2025-05-26 22:00:00+02:00,85.0,36.909,2025-05-26,103202.0,0.0,2025-05-26,2,2025-05-26 14:00:00+02:00,2025-05-26 22:30:00+02:00
2025-05-26 22:10:00+02:00,96.0,36.989,2025-05-26,103202.0,0.0,2025-05-26,2,2025-05-26 14:00:00+02:00,2025-05-26 22:30:00+02:00
2025-05-26 22:20:00+02:00,90.0,37.061,2025-05-26,103202.0,0.0,2025-05-26,2,2025-05-26 14:00:00+02:00,2025-05-26 22:30:00+02:00
2025-05-26 22:30:00+02:00,90.0,37.088,2025-05-26,103202.0,0.0,2025-05-26,2,2025-05-26 14:00:00+02:00,2025-05-26 22:30:00+02:00
2025-05-27 14:00:00+02:00,87.0,37.144,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 14:10:00+02:00,79.0,37.126,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 14:20:00+02:00,93.0,37.054,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 14:30:00+02:00,88.0,36.921,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 14:40:00+02:00,88.0,36.86,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 14:50:00+02:00,91.0,36.802,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 15:00:00+02:00,89.0,36.81,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 15:10:00+02:00,104.0,36.779,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 15:20:00+02:00,103.0,36.767,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 15:30:00+02:00,43.0,36.816,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 15:40:00+02:00,64.0,36.879,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 15:50:00+02:00,103.0,36.938,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 16:00:00+02:00,81.0,37.006,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 16:10:00+02:00,68.0,37.018,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 16:20:00+02:00,90.0,37.045,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 16:30:00+02:00,78.0,37.046,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 16:40:00+02:00,92.0,37.037,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 16:50:00+02:00,87.0,37.032,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 17:00:00+02:00,46.0,37.01,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 17:10:00+02:00,95.0,36.979,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 17:20:00+02:00,87.0,37.032,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 17:30:00+02:00,75.0,37.035,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 17:40:00+02:00,98.0,37.032,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 17:50:00+02:00,78.0,37.042,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 18:00:00+02:00,84.0,37.083,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 18:10:00+02:00,89.0,37.067,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 18:20:00+02:00,53.0,37.064,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 18:30:00+02:00,87.0,37.029,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 18:40:00+02:00,80.0,37.048,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 18:50:00+02:00,90.0,37.084,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 19:00:00+02:00,82.0,37.058,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 19:10:00+02:00,74.0,37.036,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 19:20:00+02:00,93.0,37.064,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 19:40:00+02:00,96.0,37.058,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 19:50:00+02:00,78.0,37.097,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 20:00:00+02:00,90.0,37.106,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 20:10:00+02:00,83.0,37.099,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 20:20:00+02:00,80.0,37.118,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 20:30:00+02:00,94.0,37.093,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 20:40:00+02:00,81.0,37.082,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 20:50:00+02:00,94.0,37.014,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 21:00:00+02:00,88.0,36.922,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 21:10:00+02:00,112.0,36.995,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 21:20:00+02:00,79.0,37.077,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 21:30:00+02:00,83.0,37.103,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 21:40:00+02:00,80.0,37.083,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 21:50:00+02:00,79.0,37.068,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 22:00:00+02:00,82.0,37.052,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 22:10:00+02:00,87.0,37.045,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 22:20:00+02:00,82.0,37.01,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-27 22:30:00+02:00,81.0,36.97,2025-05-27,103202.0,0.0,2025-05-27,2,2025-05-27 14:00:00+02:00,2025-05-27 22:30:00+02:00
2025-05-28 14:00:00+02:00,89.0,37.123,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 14:10:00+02:00,97.0,37.083,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 14:20:00+02:00,47.0,37.105,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 14:30:00+02:00,90.0,37.091,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 14:40:00+02:00,80.0,37.036,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 14:50:00+02:00,89.0,37.008,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 15:00:00+02:00,89.0,36.957,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 15:10:00+02:00,95.0,36.926,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 15:20:00+02:00,102.0,36.946,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 15:30:00+02:00,68.0,37.067,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 15:50:00+02:00,95.0,37.231,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 16:00:00+02:00,84.0,37.237,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 16:10:00+02:00,91.0,37.199,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 16:20:00+02:00,112.0,37.158,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 16:30:00+02:00,97.0,37.148,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 16:40:00+02:00,79.0,37.158,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 16:50:00+02:00,46.0,37.203,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 17:00:00+02:00,100.0,37.208,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 17:10:00+02:00,118.0,37.216,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 17:20:00+02:00,79.0,37.172,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 17:30:00+02:00,111.0,37.152,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 17:40:00+02:00,84.0,37.205,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 17:50:00+02:00,101.0,37.228,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 18:00:00+02:00,105.0,37.248,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 18:10:00+02:00,106.0,37.23,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 18:20:00+02:00,103.0,37.182,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 18:30:00+02:00,95.0,37.142,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 18:40:00+02:00,89.0,37.097,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 18:50:00+02:00,87.0,37.162,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 19:00:00+02:00,100.0,37.195,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 19:10:00+02:00,98.0,37.254,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 19:30:00+02:00,77.0,37.246,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 19:40:00+02:00,92.0,37.184,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 19:50:00+02:00,89.0,37.119,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 20:00:00+02:00,90.0,37.129,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 20:10:00+02:00,83.0,37.08,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 20:20:00+02:00,90.0,37.025,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 20:30:00+02:00,91.0,37.023,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 20:40:00+02:00,88.0,37.05,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 20:50:00+02:00,84.0,37.064,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 21:00:00+02:00,86.0,37.073,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 21:10:00+02:00,91.0,36.949,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 21:20:00+02:00,105.0,36.954,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 21:30:00+02:00,93.0,37.054,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 21:40:00+02:00,101.0,37.099,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 21:50:00+02:00,96.0,37.126,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 22:00:00+02:00,85.0,37.078,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 22:10:00+02:00,84.0,36.978,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 22:20:00+02:00,109.0,36.804,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-05-28 22:30:00+02:00,104.0,36.86,2025-05-28,103202.0,0.0,2025-05-28,2,2025-05-28 14:00:00+02:00,2025-05-28 22:30:00+02:00
2025-03-01 14:00:00+01:00,95.0,36.946,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 14:10:00+01:00,94.0,36.946,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 14:20:00+01:00,90.0,36.875,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 14:30:00+01:00,86.0,36.945,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 14:40:00+01:00,85.0,37.023,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 14:50:00+01:00,92.0,37.091,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 15:00:00+01:00,100.0,37.111,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 15:10:00+01:00,114.0,37.121,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 15:20:00+01:00,108.0,37.064,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 15:30:00+01:00,94.0,37.152,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 15:40:00+01:00,96.0,37.11,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 15:50:00+01:00,85.0,37.115,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 16:00:00+01:00,84.0,37.08,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 16:10:00+01:00,96.0,37.092,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 16:20:00+01:00,95.0,37.106,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 16:30:00+01:00,87.0,37.097,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 16:40:00+01:00,92.0,37.082,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 16:50:00+01:00,92.0,37.104,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 17:00:00+01:00,88.0,37.119,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 17:10:00+01:00,88.0,37.105,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 17:20:00+01:00,61.0,37.087,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 17:30:00+01:00,89.0,37.081,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 17:40:00+01:00,74.0,37.028,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 17:50:00+01:00,87.0,37.016,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 18:00:00+01:00,89.0,37.068,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 18:10:00+01:00,95.0,37.076,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 18:20:00+01:00,86.0,37.062,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 18:30:00+01:00,37.0,36.946,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 18:40:00+01:00,78.0,36.916,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 18:50:00+01:00,87.0,36.915,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 19:00:00+01:00,80.0,36.939,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 19:10:00+01:00,87.0,36.9075,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 19:30:00+01:00,82.0,36.861,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 19:50:00+01:00,103.0,36.975,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 20:00:00+01:00,79.0,37.009,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 20:10:00+01:00,90.0,37.032,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 20:20:00+01:00,54.0,37.028,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 20:30:00+01:00,85.0,37.013,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 20:40:00+01:00,90.0,36.968,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 20:50:00+01:00,111.0,36.901,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 21:00:00+01:00,88.0,36.873,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 21:10:00+01:00,89.0,36.892,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 21:20:00+01:00,97.0,36.964,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 21:30:00+01:00,96.0,36.988,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 21:40:00+01:00,79.0,36.984,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 21:50:00+01:00,95.0,36.96,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 22:00:00+01:00,60.0,36.952,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 22:10:00+01:00,68.0,36.973,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 22:20:00+01:00,91.0,37.005,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-01 22:30:00+01:00,87.0,37.008,2025-03-01,103315.0,0.0,2025-03-01,2,2025-03-01 14:00:00+01:00,2025-03-01 22:30:00+01:00
2025-03-05 14:00:00+01:00,52.0,37.013,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 14:10:00+01:00,90.0,36.978,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 14:20:00+01:00,78.0,37.06,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 14:30:00+01:00,98.0,37.108,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 14:40:00+01:00,72.0,37.041,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 14:50:00+01:00,57.0,36.907,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 15:00:00+01:00,60.0,37.198,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 15:10:00+01:00,91.0,37.07,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 15:20:00+01:00,109.0,36.986,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
2025-03-05 15:30:00+01:00,92.0,37.037,2025-03-05,103315.0,1.0,2025-03-05,2,2025-03-05 14:00:00+01:00,2025-03-05 22:30:00+01:00
